ID_election,ID_user,ID_Candidate,firstname,lastname,gender,year_of_birth,age,zip,city,country,language,ID_party,party_short,ID_party_REC,party_REC,ID_district,district,incumbent,elected,ID_civil_status,civil_status,ID_denomination,denomination,ID_education,education,ID_employment,employment,occupation
95,242872,29371,Pascal,Bendoza,m,1994,21,3072,Ostermundigen,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Student
95,242875,29374,Linh,Ramirez,f,1995,20,3067,Boll,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Kauffrau 
95,242878,29377,Tobias,Weibel,m,1990,25,3072,Ostermundigen,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Haustechnikplaner Sanitär
95,242879,29378,Robert,Arnaud,m,1991,24,3047,Bremgarten b. Bern,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,3,Römisch-katholisch,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Student
95,242882,29381,Max,Ammann,m,1994,21,3006,Bern,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,1,Keine Angabe,13,Universität oder ETH,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Student Rechtswissenschaften
95,242889,29388,Janic,Stalder,m,1995,20,3600,Thun,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Militär (RS)
95,242890,29389,Benjamin,Vogel,m,1992,23,3007,Bern,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,10,Konfessionslos,12,Fachhochschule oder Technikum,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Student
95,243295,29686,Claudio,Jegen,m,1991,24,8008,Zürich,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Assistent Private Banking
95,243297,29688,Cristina,Mancuso Cabello,f,1987,28,8308,Illnau,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,1,Ledig,,,5,Berufslehre oder Berufsschule,,,Leitende Med. Praxisassistentin
95,243350,29713,Amélie,Evard,f,1991,24,2560,Nidau,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,,,12,Fachhochschule oder Technikum,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Studentin
95,244689,30078,Joel,Pauli,m,1986,29,2513,Twann,Schweiz,fr_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,12,Keine Antwort,Directeur général Nurissa SA
95,248906,31047,Raphael,Buchbauer,m,1994,21,4410,Liestal,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,8,Berufsmatura,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Kaufmann EFZ
95,248935,31069,Daniela,Zumoberhaus,f,1993,22,4460,Gelterkinden,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,8,In Partnerschaft,,,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Sales Assistant
95,250029,31528,Alain,Schwald,m,1991,24,8907,Wettswil,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)","Student, Videojournalist"
95,250032,31531,Susanne,Mehr,f,1985,30,8105,Watt-Regensdorf,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Geschäftsführerin / Research and teaching associate
95,250039,31538,Philippe,Casutt,m,1990,25,8340,Hinwil,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,1,Ledig,2,Protestantisch,,,,,Hochbauzeichner
95,250043,31542,Andri,Silberschmidt,m,1994,21,8626,Ottikon,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,1,Ledig,2,Protestantisch,5,Berufslehre oder Berufsschule,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Bankmitarbeiter / Teilzeit Student BWL
95,250066,31565,Matthias,Heller,m,1992,23,8617,Mönchaltorf,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Kaufmann/Student HSG
95,250068,31567,Ursina,Nick,f,1986,29,8600,Dübendorf,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Juristin
95,250970,32307,Marco,Heer,m,1992,23,6045,Meggen,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,1,Ledig,,,12,Fachhochschule oder Technikum,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),"Bankkaufmann, Student BScBA"
95,250972,32309,Marco,Baumann,m,1992,23,6014,Luzern,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,1,Ledig,3,Römisch-katholisch,8,Berufsmatura,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)","Kaufmann Treuhand, Student BScBA"
95,252055,32759,Mohamed,Atiek,m,1992,23,1202,Genève,Schweiz,fr_CH,18800000562,jf,2,FDP,18800000007,Genf,0,0,,,,,,,,,Etudiant en droit
95,256071,33165,Thomas,Birbaum,m,1992,23,1893,Collombey,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",,,Etudiant en HEC à Lausanne
95,256072,33166,Laude-Camille,Chanton,f,1986,29,1870,Monthey,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Attachée de presse pour Yves Saint-Laurent
95,256073,33167,Laetitia,Lugon,f,1990,25,1890,St-Maurice,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,8,In Partnerschaft,4,Christ-katholisch,8,Berufsmatura,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Employée de commerce
95,256074,33168,David,Puippe,m,1988,27,1870,Monthey,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,10,Konfessionslos,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Chef de projet et entrepreneur
95,256075,33169,Cedric,Chervaz,m,1987,28,1868,Collombey-Murraz,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,10,Konfessionslos,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Graduate Trainee Wealth Management
95,256076,33170,Théophile,Balma,m,1990,25,1920,Martigny,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Physiothérapeute
95,256077,33171,Kevin,Aubin,m,1994,21,1937,Orsières,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Employé au Groupe Mutuel
95,256078,33172,Sébastien,Oreiller,m,1996,19,1936,Verbier,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Etudiant
95,256079,33173,Artémis,Avanesiani,f,1985,30,1958,St-Léonard,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,13,Universität oder ETH,,,Master en droit et économie à l'Université de Lausanne
95,256080,33174,Vincent,Perrin,m,1985,30,3960,Sierre,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Etudiant à l'école d'ingénieur en système industriel à Sion
95,256081,33175,Kilian,Siggen,m,1996,19,3966,Chalais,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,,,8,Berufsmatura,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Stagiaire MPC à Pramont
95,256082,33176,Sébastien,Rey,m,1991,24,3971,Chermignon,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,3,Römisch-katholisch,,,,,Gérant dans un magasin de Sport
95,256083,33177,Frédéric,Bonvin,m,-9,-9,1955,Chamoson,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Responsable d'un bar à vin
95,256084,33178,Sophie,Grichting,f,1989,26,1974,Arbaz,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Etudiante en économie à l'Hes-So à Sierre
95,256085,33179,Frédéric,Jollien,m,1986,29,1966,Ayent,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,,,12,Fachhochschule oder Technikum,,,Enseignant et étudiant en master en didactique des langues étrangères
95,256086,33180,Mathieu,Carruzzo,m,1989,26,1981,Vex,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,1,Ledig,,,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Informaticien à la Clinique Romande de Réadaptation
95,256087,33181,Noémie,Mayor,f,1993,22,1957,Ardon,Schweiz,fr_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,8,In Partnerschaft,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)","Etudiante à la Hes de Sion, filière énergie et techniques environnementales"
95,256088,33182,Richard,Baker,m,1987,28,3930,Visp,Schweiz,de_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,13,Universität oder ETH,1,Selbstständig erwerbend,"Masterstudent Slavistik an der Universität Bern, Selbstständig erwerbender Musiker"
95,256089,33183,Andreas,Borter,m,1994,21,3946,Turtmann,Schweiz,de_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Raffaisenbank Region Leuk
95,256090,33184,Jonas,Egli,m,1995,20,3930,Visp,Schweiz,de_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Student
95,256091,33185,Sammy,Rohner,m,1997,18,3930,Lalden,Schweiz,de_CH,18800010667,jf,2,FDP,18800000023,Wallis,0,0,,,,,,,,,Student
95,256128,33218,Michelle,Borner,f,1992,23,4125,Riehen,Schweiz,de_CH,18800000285,jf,2,FDP,18800000004,Basel-Stadt,0,0,,,,,,,,,Studentin Soziale Arbeit
95,256129,33219,Nicolas,Rotzler,m,1997,18,4052,Basel-Stadt,Schweiz,de_CH,18800000285,jf,2,FDP,18800000004,Basel-Stadt,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",,,Schüler
95,256131,33221,Julian,Eicke,m,1990,25,4051,Basel,Schweiz,de_CH,18800000285,jf,2,FDP,18800000004,Basel-Stadt,0,0,,,,,,,,,Student
95,256133,33222,Silvano,Ammann,m,1988,27,5032,Aarau,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,"Leiter Business Intelligence, Einwohnerrat"
95,256134,33223,Daniel,Wüthrich,m,1988,27,5000,Aarau,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,"Student, Vorstand jf Aarau-Lenzburg-Kulm"
95,256135,33224,Dominik,Blunschi,m,1990,25,5452,Oberrohrdorf,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,Student Wirtschaftsingenieur
95,256136,33225,Raphael,Scherrer,m,1992,23,5070,Frick,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,Student
95,256137,33226,Mariano,Hagger,m,1993,22,5503,Schafisheim,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,1,Ledig,,,5,Berufslehre oder Berufsschule,,,Applikationsentwickler
95,256138,33227,Tamara,Maurer,f,1989,26,5022,Rombach,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,Studentin Jus
95,256139,33228,Philip,Klöti,m,1990,25,5000,Aarau,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,1,Ledig,2,Protestantisch,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Projektmanager
95,256140,33229,Benjamin Alessandro,Riva,m,1995,20,5606,Dintikon,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Student der Wirtschaftswissenschaften HSG
95,256142,33230,Elisa,Eberhard,f,1996,19,3047,Bremgarten b. Bern,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Studentin
95,256143,33231,Rémy,Geu,m,1992,23,3672,Oberdiessbach,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Student
95,256144,33232,Pascal,Kellenberger,m,1989,26,3512,Walkringen,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,1,Ledig,10,Konfessionslos,13,Universität oder ETH,,,Student – Betriebswirtschaft
95,256145,33233,Matthieu,Moser,m,1997,18,2503,Biel/Bienne,Schweiz,fr_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,8,Berufsmatura,,,Stagiaire MPC
95,256146,33234,Maya,Schenker,f,1988,27,3250,Lyss,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,2,Protestantisch,,,,,Dipl. Pflegefachfrau HF
95,256147,33235,Larissa,Stämpfli,f,1991,24,3014,Bern,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,,,,,Militär (SWISSCOY)
95,256148,33236,Loris,Urwyler,m,1996,19,3067,Boll,Schweiz,de_CH,18800000287,jf,2,FDP,18800000005,Bern,0,0,,,,,8,Berufsmatura,,,BMS-Schüler
95,256149,33237,Ardian,Veseli,m,1993,22,4414,Füllinsdorf,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Detailshandelfachmann
95,256150,33238,Olivier,Martin,m,1987,28,4133,Pratteln,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Controller Rechnungswesen
95,256151,33239,Matthias,Renngli,m,1993,22,4410,Liestal,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Kaufmann
95,256152,33240,Florian,Sennhauser,m,1995,20,4410,Liestal,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,5,Berufslehre oder Berufsschule,,,Elektroniker EFZ
95,256153,33241,Remo,Jakob,m,1995,20,4410,Liestal,Schweiz,de_CH,18800000288,jf,2,FDP,18800000003,Basel-Landschaft,0,0,,,,,,,,,Kaufmann EFZ
95,256154,33242,Felix,Bieri,m,1993,22,3185,Schmitten,Schweiz,de_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,,,,,,,,,Etudiant en économie
95,256155,33243,Rebecca,Huber,f,1994,21,3186,Düdingen,Schweiz,de_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,,,,,,,,,Studentin der Rechtswissenschaften
95,256156,33244,Sandy,Maillard,f,1993,22,1628,Vuadens,Schweiz,fr_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,8,In Partnerschaft,1,Keine Angabe,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Etudiante en lettres+DAES I
95,256157,33245,Colin,Noël,m,1992,23,1728,Rossens,Schweiz,fr_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,1,Ledig,3,Römisch-katholisch,8,Berufsmatura,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Conseiller en assurances et prévoyance
95,256158,33246,Christian,Müller,m,1990,25,7000,Chur,Schweiz,de_CH,18800000290,jf,2,FDP,18800000009,Graubünden,0,0,,,,,,,,,Koch
95,256159,33247,Dario,Wellinger,m,1987,28,7214,Grüsch,Schweiz,de_CH,18800000290,jf,2,FDP,18800000009,Graubünden,0,0,,,,,12,Fachhochschule oder Technikum,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Wissenschaftlicher Mitarbeiter
95,256160,33248,Nina,Valär,f,1991,24,7260,Davos,Schweiz,de_CH,18800000290,jf,2,FDP,18800000009,Graubünden,0,0,,,,,,,,,Studentin (Rechtswissenschaften)
95,256161,33249,Ramon,Bisang,m,1996,19,6023,Rothenburg,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Student HSG
95,256162,33250,Kevin,Hofstetter,m,1991,24,6010,Kriens,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,,,,,,,,,Verantwortlicher CRM/Marketing
95,256163,33251,Luca,Kramis,m,1994,21,6024,Hildisrieden,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,,,,,8,Berufsmatura,,,Student BSc IM+E
95,256164,33252,Anja,Wurm,f,1991,24,6003,Luzern,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,1,Ledig,3,Römisch-katholisch,9,"Maturitätsschule, Gymnasium oder Seminar",1,Selbstständig erwerbend,Fotografin
95,256165,33253,Marcel,Montanari,m,1985,30,8240,Thayngen,Schweiz,de_CH,18800000292,jf,2,FDP,18800000015,Schaffhausen,0,0,,,,,,,,,Rechtsanwalt & Lehrer
95,256166,33254,Laura,Calendo,f,1987,28,8808,Pfäffikon,Schweiz,de_CH,18800000293,jf,2,FDP,18800000016,Schwyz,0,0,,,,,,,,,Studentin & Assistentin
95,256167,33255,Ramon,Eberdorfer,m,1994,21,8852,Altendorf,Schweiz,de_CH,18800000293,jf,2,FDP,18800000016,Schwyz,0,0,,,,,13,Universität oder ETH,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Student
95,256168,33256,Stefan,Imhof,m,1993,22,6440,Brunnen,Schweiz,de_CH,18800000293,jf,2,FDP,18800000016,Schwyz,0,0,,,,,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Kaufmann
95,256169,33257,Lukas,Lienert,m,1992,23,8840,Einsiedeln,Schweiz,de_CH,18800000293,jf,2,FDP,18800000016,Schwyz,0,0,,,,,,,,,Kaufmann
95,256170,33258,Tobias,Bolliger,m,1989,26,4626,Niederbuchsiten,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,,,,,"Bauzeichner, Student Wing FH"
95,256171,33259,Fabrizio,Campigotto,m,1987,28,4658,Däniken,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,1,Ledig,10,Konfessionslos,5,Berufslehre oder Berufsschule,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Produktmanager
95,256172,33260,Anja,Lanter,f,1994,21,4600,Olten,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,,,,,Studentin
95,256173,33261,Luca,Fluri,m,1996,19,4624,Härkingen,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,,,,,Schüler
95,256174,33262,Pascal,Kassold,m,1994,21,4600,Olten,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Student Management and Economics UZH
95,256175,33263,Adrian,Giger,m,1991,24,8596,Scherzingen,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,,,,,,,4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)","Kaufmann, Gemeinderat"
95,256176,33264,Linda,Seiler,f,1994,21,8253,Diessenhofen,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,1,Ledig,10,Konfessionslos,9,"Maturitätsschule, Gymnasium oder Seminar",,,Bank-Praktikantin
95,256177,33265,Alexander,Holzach,m,1991,24,8595,Altnau,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,1,Ledig,10,Konfessionslos,,,,,Kaufmann
95,256178,33266,Nazmije,Ismaili,f,1989,26,8590,Romanshorn,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,,,,,8,Berufsmatura,,,Kauffrau / In Ausbildung: dipl. Betriebswirtschafterin HF
95,256179,33267,Indira,Marazzi,f,1984,31,8280,Kreuzlingen,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,2,Verheiratet,1,Keine Angabe,11,"Höhere Berufsausbildung (Meisterdiplom, höhere Fachausweise etc.)",2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),"Leiterin GB Dienste, Mitglied der Geschäftsleitung"
95,256180,33268,Lukas,Weinhappl,m,1986,29,9543,St.Margarethen,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,,,,,13,Universität oder ETH,,,Jurist
95,256181,33269,Britta,Badertscher,f,1991,24,8500,Frauenfeld,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,,,,,,,,,"Drogistin, Biotechnologin B.Sc."
95,256182,33270,Dominique,Bornhauser,f,1991,24,8570,Weinfelden,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,,,,,,,,,Sekundarlehrerin i.A
95,256183,33271,Raphael,Tribelhorn,m,1991,24,8572,Berg,Schweiz,de_CH,18800000295,jf,2,FDP,18800000020,Thurgau,0,0,1,Ledig,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Ökonom i.A
95,256184,33272,Fabio,Matticoli,m,1987,28,8004,Zürich,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Entrepreneur
95,256185,33273,Vanessa Carole,Fabris,f,1991,24,8038,Zürich,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,13,Universität oder ETH,,,"Rechtsstudentin, kaufmännische Angestellte"
95,256186,33274,Thomas,Brunnschweiler,m,1997,18,8802,Kilchberg,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Student
95,256187,33275,Tabea,Maier,f,1993,22,8907,Wettswil,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Prävensanologin (Gesundheitsberaterin)
95,256188,33276,Simone Angela,Frei,f,1992,23,8476,Unterstammheim,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",,,Studentin der Betriebswirtschaft und Wirtschaftspädagogik an der Universität St.Gallen
95,256189,33277,Laura,Palicova,f,1988,27,8610,Uster,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Studentin
95,256195,33279,Jonathan,Frei,m,1988,27,8472,Seuzach,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,10,Konfessionslos,13,Universität oder ETH,1,Selbstständig erwerbend,Unternehmer
95,256196,33280,Patrick,Eugster,m,1990,25,8468,Waltalingen,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,13,Universität oder ETH,3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),"Gemeinderat, Masterstudent Wirtschaft & Assistent Uni Zürich"
95,256197,33281,Fabian,Winkelmann,m,1994,21,3280,Morat,Schweiz,de_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,,,,,,,,,Etudiant en économe
95,256198,33282,Ollin Fabienne,Söllner,f,1994,21,8032,Zürich,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Studentin
95,256199,33283,Nicolas A,Rimoldi,m,1995,20,6206,Neuenkirch,Schweiz,de_CH,18800000291,jf,2,FDP,18800000011,Luzern,0,0,,,,,,,,,Kantonsschüler
95,256200,33284,Yannick,Gigandet,m,1993,22,1630,Bulle,Schweiz,fr_CH,18800000289,jf,2,FDP,18800000006,Freiburg,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",4,"In Ausbildung (Lehrling, Lehrtochter, Schüler/-in, Student/-in)",Etudiant à HEC Lausanne
95,256201,33285,Jamie,Rizzi,m,1994,21,7204,Untervaz,Schweiz,de_CH,18800000290,jf,2,FDP,18800000009,Graubünden,0,0,1,Ledig,,,8,Berufsmatura,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Einkäufer
95,256202,33286,Christoph,Latzer,m,1988,27,5610,Wohlen,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,Kundenberater Verkauf
95,256203,33287,Michael,Rossi,m,1992,23,8704,Herrliberg,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Bankangestellter
95,256204,33288,Murat,Gediz,m,1987,28,8046,Zürich,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,,,,,Kaufmännischer Angestellte
95,256205,33289,Philipp,Eng,m,1993,22,4524,Günsberg,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,,,,,Student
95,256206,33290,Anna,Wartmann,f,1986,29,5000,Aarau,Schweiz,de_CH,18800000286,jf,2,FDP,18800000000,Aargau,0,0,,,,,,,,,"Pol- Mitarbeiterin, Präsidentin jungfreisinnige aargau"
95,256207,33291,Res,Hauser,m,1987,28,8203,Schaffhausen,Schweiz,de_CH,18800000292,jf,2,FDP,18800000015,Schaffhausen,0,0,1,Ledig,2,Protestantisch,13,Universität oder ETH,2,Vollzeit beschäftigt (angestellt; 40 und mehr Stunden pro Woche),Bankangestellter
95,256208,33292,Inan,Kadioglu,m,1993,22,4600,Olten,Schweiz,de_CH,18800000294,jf,2,FDP,18800000017,Solothurn,0,0,,,,,,,,,Student
95,256209,33293,Silja,Guggisberg,f,1994,21,8914,Aeugst am Albis,Schweiz,de_CH,18800000296,jf,2,FDP,18800000024,Zürich,0,0,,,,,9,"Maturitätsschule, Gymnasium oder Seminar",3,Teilzeit beschäftigt (angestellt; 5 bis 39 Stunden pro Woche),Studentin Politikwissenschaften/Soziologie
